=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2021.10.30 17:27:36 =~=~=~=~=~=~=~=~=~=~=~=
Setup Initialized
WAITING TO START
S: START TEST
A: ABORT TEST
INVALID COMMAND
INVALID COMMAND
INVALID COMMAND
COUNTDOWN START -------------
COUNTDOWN START -------------
COUNTDOWN START -------------
LC1, LC2, LC3, LC4, Countdown
14409727.00,25
8390539.00,25
7077887.00,24
8392471.00,24
2621439.00,24
8390539.00,24
8388623.00,24
11382783.00,24
8389573.00,24
8388623.00,24
11364351.00,24
8389573.00,24
8388638.00,24
14106623.00,24
8389573.00,24
2883583.00,24
8396331.00,24
8388728.00,23
8388623.00,23
11343871.00,23
8389573.00,23
8388668.00,23
3112959.00,23
8389573.00,23
8388623.00,23
11456511.00,23
8396334.00,23
3145727.00,23
8396332.00,23
8388623.00,22
11397119.00,22
8390539.00,22
7602175.00,22
8390539.00,22
11534335.00,22
8404059.00,22
16777215.00,22
8390539.00,22
8388638.00,22
14290943.00,22
8389573.00,22
8388623.00,22
11272191.00,22
8404056.00,22
10485759.00,21
8404058.00,21
8388607.00,21
8392470.00,21
8388638.00,21
14217215.00,21
8390539.00,21
5767167.00,21
8390539.00,21
8388638.00,21
14209023.00,21
8392470.00,21
7340031.00,21
8390539.00,21
5767167.00,21
8404058.00,21
8388728.00,21
8388638.00,20
14282751.00,20
8390539.00,20
8388638.00,20
14168063.00,20
8390538.00,20
8388668.00,20
3579903.00,20
8390539.00,20
2621439.00,20
8419508.00,20
8388728.00,20
8388728.00,19
8388638.00,19
14192639.00,19
8396332.00,19
11534335.00,19
8390538.00,19
8388638.00,19
14254079.00,19
8390539.00,19
3407871.00,19
8390539.00,19
6029311.00,19
8390539.00,19
12582911.00,19
8390539.00,19
4718591.00,18
8404055.00,18
6291455.00,18
8404052.00,18
8388728.00,18
8388849.00,18
6389759.00,18
8396332.00,18
10485759.00,18
8392469.00,18
13107199.00,18
8390539.00,18
10223615.00,18
8390539.00,18
12058623.00,18
8390539.00,18
16252927.00,18
8390539.00,18
14417919.00,17
8390538.00,17
8388638.00,17
14168063.00,17
8390539.00,17
14942207.00,17
8390539.00,17
13893631.00,17
8390539.00,17
13631487.00,17
8404056.00,17
6291455.00,17
8404059.00,17
8388849.00,17
6651903.00,17
8404058.00,17
8388728.00,17
8388638.00,16
14254079.00,16
8390539.00,16
10485759.00,16
8450411.00,16
16777215.00,16
8419512.00,16
8388607.00,16
8419508.00,16
8389090.00,16
8389090.00,16
8389090.00,16
8389090.00,15
8389090.00,15
8389090.00,15
8389090.00,15
8389090.00,15
8389090.00,15
8389090.00,14
8389090.00,14
8389090.00,14
8389090.00,14
8389090.00,14
8389091.00,14
8912895.00,13
8419519.00,13
8389574.00,13
8519679.00,13
8419519.00,13
8389574.00,13
11010047.00,13
8450435.00,13
8389573.00,13
8389573.00,13
8389574.00,13
9175039.00,12
8419523.00,12
8389574.00,12
12845055.00,12
8419530.00,12
8388607.00,12
8404066.00,12
8388849.00,12
8388668.00,12
4227071.00,12
8390539.00,12
7077887.00,12
8392471.00,12
8388849.00,12
8388849.00,11
8388668.00,11
4718591.00,11
